🇨🇳电视频道,#genre#
CHC-高清电影,http://171.221.157.23:18888/udp/239.93.42.5:5140
CHC-高清电影,http://110.184.136.220:58888/udp/239.93.42.5:5140
CHC-高清电影,http://118.114.222.202:8888/udp/239.93.42.5:5140
CHC-动作电影,http://118.114.222.202:8888/udp/239.93.42.7:5140
CHC-动作电影,http://171.221.157.23:18888/udp/239.93.42.7:5140
CHC-动作电影,http://110.184.136.220:58888/udp/239.93.42.7:5140
经典电影,http://110.184.136.220:58888/udp/239.93.0.57:9024
经典电影,http://118.114.222.202:8888/udp/239.93.0.57:9024
经典电影,http://171.221.157.23:18888/udp/239.93.0.57:9024
华语影院,http://110.184.136.220:58888/udp/239.93.42.86:5140
华语影院,http://171.221.157.23:18888/udp/239.93.42.86:5140
华语影院,http://118.114.222.202:8888/udp/239.93.42.86:5140
星光院线,http://118.114.222.202:8888/udp/239.93.42.87:5140
星光院线,http://171.221.157.23:18888/udp/239.93.42.87:5140
星光院线,http://110.184.136.220:58888/udp/239.93.42.87:5140
全球大片,http://118.114.222.202:8888/udp/239.93.42.90:5140
全球大片,http://171.221.157.23:18888/udp/239.93.42.90:5140
全球大片,http://110.184.136.220:58888/udp/239.93.42.90:5140
热播剧场,http://118.114.222.202:8888/udp/239.93.0.56:9020
热播剧场,http://171.221.157.23:18888/udp/239.93.0.56:9020
热播剧场,http://110.184.136.220:58888/udp/239.93.0.56:9020
热门剧场,http://118.114.222.202:8888/udp/239.93.42.88:5140
热门剧场,http://110.184.136.220:58888/udp/239.93.42.88:5140
热门剧场,http://171.221.157.23:18888/udp/239.93.42.88:5140
港剧风云,http://171.221.157.23:18888/udp/239.93.0.143:5140
港剧风云,http://110.184.136.220:58888/udp/239.93.0.143:5140
港剧风云,http://118.114.222.202:8888/udp/239.93.0.143:5140
谍战剧场,http://110.184.136.220:58888/udp/239.93.42.91:5140
谍战剧场,http://171.221.157.23:18888/udp/239.93.42.91:5140
谍战剧场,http://118.114.222.202:8888/udp/239.93.42.91:5140
爱怀旧,http://118.114.222.202:8888/udp/239.93.42.21:5140
爱怀旧,http://110.184.136.220:58888/udp/239.93.42.21:5140
爱怀旧,http://171.221.157.23:18888/udp/239.93.42.21:5140
爱喜剧,http://171.221.157.23:18888/udp/239.93.42.9:5140
爱喜剧,http://110.184.136.220:58888/udp/239.93.42.9:5140
爱喜剧,http://118.114.222.202:8888/udp/239.93.42.9:5140
爱奇谈,http://110.184.136.220:58888/udp/239.93.42.22:5140
爱奇谈,http://118.114.222.202:8888/udp/239.93.42.22:5140
爱奇谈,http://171.221.157.23:18888/udp/239.93.42.22:5140
爱科幻,http://118.114.222.202:8888/udp/239.93.42.10:5140
爱科幻,http://110.184.136.220:58888/udp/239.93.42.10:5140
爱科幻,http://171.221.157.23:18888/udp/239.93.42.10:5140
爱院线,http://110.184.136.220:58888/udp/239.93.42.11:5140
爱院线,http://171.221.157.23:18888/udp/239.93.42.11:5140
爱院线,http://118.114.222.202:8888/udp/239.93.42.11:5140
都市剧场,http://110.184.136.220:58888/udp/239.93.42.30:5140
都市剧场,http://171.221.157.23:18888/udp/239.93.42.30:5140
都市剧场,http://118.114.222.202:8888/udp/239.93.42.30:5140
爱谍战,http://118.114.222.202:8888/udp/239.93.42.14:5140
爱谍战,http://110.184.136.220:58888/udp/239.93.42.14:5140
爱谍战,http://171.221.157.23:18888/udp/239.93.42.14:5140
爱经典,http://118.114.222.202:8888/udp/239.93.42.13:5140
爱经典,http://171.221.157.23:18888/udp/239.93.42.13:5140
爱经典,http://110.184.136.220:58888/udp/239.93.42.13:5140
爱悬疑,http://171.221.157.23:18888/udp/239.93.42.12:5140
爱悬疑,http://118.114.222.202:8888/udp/239.93.42.12:5140
爱悬疑,http://110.184.136.220:58888/udp/239.93.42.12:5140
爱青春,http://118.114.222.202:8888/udp/239.93.42.16:5140
爱青春,http://110.184.136.220:58888/udp/239.93.42.16:5140
爱青春,http://171.221.157.23:18888/udp/239.93.42.16:5140
少儿天地,http://110.184.136.220:58888/udp/239.93.42.34:5140
少儿天地,http://171.221.157.23:18888/udp/239.93.42.34:5140
少儿天地,http://118.114.222.202:8888/udp/239.93.42.34:5140
爱幼教,http://110.184.136.220:58888/udp/239.93.42.17:5140
爱幼教,http://171.221.157.23:18888/udp/239.93.42.17:5140
爱幼教,http://118.114.222.202:8888/udp/239.93.42.17:5140
爱玩具,http://171.221.157.23:18888/udp/239.93.42.18:5140
爱玩具,http://118.114.222.202:8888/udp/239.93.42.18:5140
爱玩具,http://110.184.136.220:58888/udp/239.93.42.18:5140
爱动漫,http://171.221.157.23:18888/udp/239.93.42.23:5140
爱动漫,http://110.184.136.220:58888/udp/239.93.42.23:5140
爱动漫,http://118.114.222.202:8888/udp/239.93.42.23:5140
爱电竞,http://110.184.136.220:58888/udp/239.93.42.19:5140
爱电竞,http://118.114.222.202:8888/udp/239.93.42.19:5140
爱电竞,http://171.221.157.23:18888/udp/239.93.42.19:5140
热门综艺,http://171.221.157.23:18888/udp/239.93.0.151:5140
热门综艺,http://110.184.136.220:58888/udp/239.93.0.151:5140
热门综艺,http://118.114.222.202:8888/udp/239.93.0.151:5140
音乐现场,http://118.114.222.202:8888/udp/239.93.0.198:9044
音乐现场,http://171.221.157.23:18888/udp/239.93.0.198:9044
音乐现场,http://110.184.136.220:58888/udp/239.93.0.198:9044
戏曲精选,http://110.184.136.220:58888/udp/239.93.0.144:5140
戏曲精选,http://171.221.157.23:18888/udp/239.93.0.144:5140
戏曲精选,http://118.114.222.202:8888/udp/239.93.0.144:5140
戏曲,http://110.184.136.220:58888/udp/239.93.0.144:5140
戏曲,http://171.221.157.23:18888/udp/239.93.0.144:5140
戏曲,http://118.114.222.202:8888/udp/239.93.0.144:5140
CCTV-1,http://61.54.14.232:9801/tsfile/live/1001_1.m3u8
CCTV-2,http://61.54.14.232:9801/tsfile/live/1002_1.m3u8
CCTV-3,http://61.54.14.232:9801/tsfile/live/1003_1.m3u8
CCTV-4,http://61.54.14.232:9801/tsfile/live/1004_1.m3u8
CCTV-5,http://61.54.14.232:9801/tsfile/live/1005_1.m3u8
CCTV-6,http://61.54.14.232:9801/tsfile/live/1006_1.m3u8
CCTV-7,http://61.54.14.232:9801/tsfile/live/1007_1.m3u8
CCTV-8,http://61.54.14.232:9801/tsfile/live/1008_1.m3u8
CCTV-9,http://61.54.14.232:9801/tsfile/live/1009_1.m3u8
CCTV-10,http://61.54.14.232:9801/tsfile/live/1010_1.m3u8
CCTV-11,http://61.54.14.232:9801/tsfile/live/1011_1.m3u8
CCTV-12,http://61.54.14.232:9801/tsfile/live/1012_1.m3u8
CCTV-13,http://61.54.14.232:9801/tsfile/live/1013_1.m3u8
CCTV-14,http://61.54.14.232:9801/tsfile/live/1014_1.m3u8
CCTV-15,http://61.54.14.232:9801/tsfile/live/1015_1.m3u8
河南卫视,http://61.54.14.232:9801/tsfile/live/1016_1.m3u8
湖南卫视,http://61.54.14.232:9801/tsfile/live/1017_1.m3u8
江苏卫视,http://61.54.14.232:9801/tsfile/live/1018_1.m3u8
浙江卫视,http://61.54.14.232:9801/tsfile/live/1019_1.m3u8
北京卫视,http://61.54.14.232:9801/tsfile/live/1020_1.m3u8
上海卫视,http://61.54.14.232:9801/tsfile/live/1021_1.m3u8
天津卫视,http://61.54.14.232:9801/tsfile/live/1022_1.m3u8
山东卫视,http://61.54.14.232:9801/tsfile/live/1023_1.m3u8
安徽卫视,http://61.54.14.232:9801/tsfile/live/1024_1.m3u8
深圳卫视,http://61.54.14.232:9801/tsfile/live/1025_1.m3u8
江西卫视,http://61.54.14.232:9801/tsfile/live/1026_1.m3u8
湖北卫视,http://61.54.14.232:9801/tsfile/live/1027_1.m3u8
四川卫视,http://61.54.14.232:9801/tsfile/live/1028_1.m3u8
云南卫视,http://61.54.14.232:9801/tsfile/live/1029_1.m3u8
贵州卫视,http://61.54.14.232:9801/tsfile/live/1030_1.m3u8
辽宁卫视,http://61.54.14.232:9801/tsfile/live/1031_1.m3u8
东南卫视,http://61.54.14.232:9801/tsfile/live/1032_1.m3u8
重庆卫视,http://61.54.14.232:9801/tsfile/live/1033_1.m3u8
广东卫视,http://61.54.14.232:9801/tsfile/live/1034_1.m3u8
广西卫视,http://61.54.14.232:9801/tsfile/live/1035_1.m3u8
河北卫视,http://61.54.14.232:9801/tsfile/live/1036_1.m3u8
吉林卫视,http://61.54.14.232:9801/tsfile/live/1037_1.m3u8
山西卫视,http://61.54.14.232:9801/tsfile/live/1038_1.m3u8
陕西卫视,http://61.54.14.232:9801/tsfile/live/1039_1.m3u8
甘肃卫视,http://61.54.14.232:9801/tsfile/live/1040_1.m3u8
宁夏卫视,http://61.54.14.232:9801/tsfile/live/1041_1.m3u8
青海卫视,http://61.54.14.232:9801/tsfile/live/1042_1.m3u8
内蒙古卫视,http://61.54.14.232:9801/tsfile/live/1043_1.m3u8
CETV-1,http://61.54.14.232:9801/tsfile/live/1044_1.m3u8
新疆卫视,http://61.54.14.232:9801/tsfile/live/1045_1.m3u8
厦门卫视,http://61.54.14.232:9801/tsfile/live/1046_1.m3u8
兵团卫视,http://61.54.14.232:9801/tsfile/live/1047_1.m3u8
经典电影,http://61.54.14.232:9801/tsfile/live/1048_1.m3u8
河北经济,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3
河北经济,http://tv.pull.hebtv.com/jishi/jingjishenghuo.flv?t=2510710360&k=fa8a788d96df5d75e67186f6b6864b40
河北经济,rtmp://tv.pull.hebtv.com/jishi/jingjishenghuo?t=2510710360&k=40e221dfe1145000d2b17dfbec914ce7
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.flv?t=2510710360&k=61bdf654828c9db6c20fbb4717fc6dee
河北农民,rtmp://tv.pull.hebtv.com/jishi/nongminpindao?t=2510710360&k=a3c2c0f740a31dc24d48ad098cd1eec3
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.flv?t=2510710360&k=82fa2120c1c91f181bbdf82de498faad
河北都市,rtmp://tv.pull.hebtv.com/jishi/dushipindao?t=2510710360&k=b43f406360a945d199904faf3b6e2c18
河北影视,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c
河北影视,http://tv.pull.hebtv.com/jishi/yingshijupindao.flv?t=2510710360&k=acc030f5a46fa7ec8a6794ce0f3bee42
河北影视,rtmp://tv.pull.hebtv.com/jishi/yingshijupindao?t=2510710360&k=51b17a5611b40e6a36395d0129c85ec6
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.flv?t=2510710360&k=87b12e4fe703265f4f59538a2399246c
河北少儿科教,rtmp://tv.pull.hebtv.com/jishi/shaoerkejiao?t=2510710360&k=1c62f2efbb83251f173978255f47079d
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.flv?t=2510710360&k=3656451936184a7500239d3ba501cf7f
河北公共,rtmp://tv.pull.hebtv.com/jishi/gonggongpindao?t=2510710360&k=6201048dbf6392c9f95d779a8783ce96
CCTV1,http://116.208.22.112:8880/udp/239.254.96.96:8550
CCTV2,http://116.208.22.112:8880/udp/239.69.1.102:10250
CCTV3,http://116.208.22.112:8880/udp/239.69.1.122:10370
CCTV4,http://116.208.22.112:8880/udp/239.69.1.138:10466
CCTV5,http://116.208.22.112:8880/udp/239.69.1.123:10376
CCTV6,http://116.208.22.112:8880/udp/239.69.1.124:10382
CCTV7,http://116.208.22.112:8880/udp/239.69.1.103:10256
CCTV8,http://116.208.22.112:8880/udp/239.69.1.125:10388
CCTV9,http://116.208.22.112:8880/udp/239.69.1.104:10262
CCTV10,http://116.208.22.112:8880/udp/239.69.1.105:10268
CCTV11,http://116.208.22.112:8880/udp/239.69.1.154:10560
CCTV12,http://116.208.22.112:8880/udp/239.69.1.106:10274
CCTV13,http://116.208.22.112:8880/udp/239.254.96.161:9040
CCTV14,http://116.208.22.112:8880/udp/239.69.1.107:10280
CCTV15,http://116.208.22.112:8880/udp/239.69.1.155:10566
CCTV16 4K,http://116.208.22.112:8880/udp/239.69.1.249:11136
CCTV17,http://116.208.22.112:8880/udp/239.69.1.152:10548
CCTV4K,http://116.208.22.112:8880/udp/239.69.1.111:10304
CCTV4美洲,http://116.208.22.112:8880/udp/239.69.1.232:11034
CCTV4欧洲,http://116.208.22.112:8880/udp/239.69.1.231:11028
CCTV5+,http://116.208.22.112:8880/udp/239.254.96.234:9484
CGTN,http://116.208.22.112:8880/udp/239.254.96.175:9124
CGTN纪录,http://116.208.22.112:8880/udp/239.69.1.233:11040
CGTN法语,http://116.208.22.112:8880/udp/239.69.1.235:11052
CGTN俄语,http://116.208.22.112:8880/udp/239.69.1.222:10974
CGTN西班牙语,http://116.208.22.112:8880/udp/239.69.1.234:11046
CGTN阿拉伯语,http://116.208.22.112:8880/udp/239.69.1.221:10968
湖北经济,http://116.208.22.112:8880/udp/239.69.1.41:9886
湖北综合,http://116.208.22.112:8880/udp/239.69.1.42:9892
湖北垄上,http://116.208.22.112:8880/udp/239.69.1.43:9898
湖北公共,http://116.208.22.112:8880/udp/239.69.1.40:9880
湖北影视,http://116.208.22.112:8880/udp/239.69.1.204:10866
湖北教育,http://116.208.22.112:8880/udp/239.69.1.206:10878
湖北生活,http://116.208.22.112:8880/udp/239.69.1.205:10872
武汉教育,http://116.208.22.112:8880/udp/239.69.1.60:9994
武汉新闻,http://116.208.22.112:8880/udp/://239.69.1.145:10506 
武汉电视剧,http://116.208.22.112:8880/udp/://239.69.1.146:10512 
武汉科技,http://116.208.22.112:8880/udp/://239.69.1.251:11148 
武汉经济,http://116.208.22.112:8880/udp/://239.69.1.35:9850 
武汉文体,http://116.208.22.112:8880/udp/://239.69.1.147:10518
东方卫视,http://116.208.22.112:8880/udp/239.69.1.173:10674
江苏卫视,http://116.208.22.112:8880/udp/239.69.1.174:10680
天津卫视,http://116.208.22.112:8880/udp/239.69.1.68:10048
山东卫视,http://116.208.22.112:8880/udp/239.69.1.69:10054
安徽卫视,http://116.208.22.112:8880/udp/239.69.1.70:10060
辽宁卫视,http://116.208.22.112:8880/udp/239.69.1.71:10066
东南卫视,http://116.208.22.112:8880/udp/239.69.1.108:10286
江西卫视,http://116.208.22.112:8880/udp/239.69.1.126:10394
重庆卫视,http://116.208.22.112:8880/udp/239.69.1.149:10530
贵州卫视,http://116.208.22.112:8880/udp/239.69.1.150:10536
河南卫视,http://116.208.22.112:8880/udp/239.69.1.168:10644
四川卫视,http://116.208.22.112:8880/udp/239.69.1.169:10650
河北卫视,http://116.208.22.112:8880/udp/239.69.1.157:10578
旅游卫视,http://116.208.22.112:8880/udp/239.69.1.151:10542
广西卫视,http://116.208.22.112:8880/udp/239.69.1.191:10788
吉林卫视,http://116.208.22.112:8880/udp/239.69.1.212:10914
金鹰纪实,http://116.208.22.112:8880/udp/239.69.1.109:10292
金鹰卡通,http://116.208.22.112:8880/udp/239.69.1.248:11130
中国教育1台,http://116.208.22.112:8880/udp/239.69.1.110:10298
三沙卫视,http://116.208.22.112:8880/udp/239.69.1.171:10662
中国教育2,http://116.208.22.112:8880/udp/239.69.1.183:10734
中国教育4台,http://116.208.22.112:8880/udp/239.69.1.175:10686
山东教育卫视,http://116.208.22.112:8880/udp/239.69.1.228:11010
怀旧剧场,http://116.208.22.112:8880/udp/239.69.1.89:10174
风云音乐,http://116.208.22.112:8880/udp/239.69.1.90:10180
快乐垂钓,http://116.208.22.112:8880/udp/239.69.1.142:10488
先锋乒羽,http://116.208.22.112:8880/udp/239.69.1.143:10494
风云足球,http://116.208.22.112:8880/udp/239.69.1.81:10126
汽摩,http://116.208.22.112:8880/udp/239.69.1.84:10144
老故事,http://116.208.22.112:8880/udp/239.69.1.85:10150
兵器科技,http://116.208.22.112:8880/udp/239.69.1.79:10114
茶频道,http://116.208.22.112:8880/udp/239.69.1.144:10500
CHC-高清电影,http://116.208.22.112:8880/udp/239.69.1.241:11088
CHC-动作电影,http://116.208.22.112:8880/udp/239.69.1.242:11094
CHC-家庭电影,http://116.208.22.112:8880/udp/239.69.1.243:11100
四海钓鱼,http://116.208.22.112:8880/udp/239.69.1.244:11106
世界地理,http://116.208.22.112:8880/udp/239.69.1.91:10186
高尔夫网球,http://116.208.22.112:8880/udp/239.69.1.83:10138
第一剧场,http://116.208.22.112:8880/udp/239.69.1.74:10084
央视台球,http://116.208.22.112:8880/udp/239.69.1.98:10224
电视指南,http://116.208.22.112:8880/udp/239.69.1.87:10162
网络棋牌,http://116.208.22.112:8880/udp/239.69.1.186:10758
新动漫,http://116.208.22.112:8880/udp/239.69.1.187:10764
女性时尚,http://116.208.22.112:8880/udp/239.69.1.86:10156
书画频道,http://116.208.22.112:8880/udp/239.69.1.189:10776
iTV导视,http://116.208.22.112:8880/udp/239.69.1.65:10030
九屏导视,http://116.208.22.112:8880/udp/239.69.1.156:10572
爱生活,http://116.208.22.112:8880/udp/239.69.1.176:10692
爱上4K,http://116.208.22.112:8880/udp/239.69.1.141:10482
四屏导视,http://116.208.22.112:8880/udp/239.69.1.170:10656
房县新闻综合,http://116.208.22.112:8880/udp/239.69.1.192:10794
CCTV1,http://221.233.101.193:777/udp/239.254.96.96:8550
CCTV2,http://221.233.101.193:777/udp/239.69.1.102:10250
CCTV3,http://221.233.101.193:777/udp/239.69.1.122:10370
CCTV4,http://221.233.101.193:777/udp/239.69.1.138:10466
CCTV5,http://221.233.101.193:777/udp/239.69.1.123:10376
CCTV6,http://221.233.101.193:777/udp/239.69.1.124:10382
CCTV7,http://221.233.101.193:777/udp/239.69.1.103:10256
CCTV8,http://221.233.101.193:777/udp/239.69.1.125:10388
CCTV9,http://221.233.101.193:777/udp/239.69.1.104:10262
CCTV10,http://221.233.101.193:777/udp/239.69.1.105:10268
CCTV11,http://221.233.101.193:777/udp/239.69.1.154:10560
CCTV12,http://221.233.101.193:777/udp/239.69.1.106:10274
CCTV13,http://221.233.101.193:777/udp/239.254.96.161:9040
CCTV14,http://221.233.101.193:777/udp/239.69.1.107:10280
CCTV15,http://221.233.101.193:777/udp/239.69.1.155:10566
CCTV16 4K,http://221.233.101.193:777/udp/239.69.1.249:11136
CCTV17,http://221.233.101.193:777/udp/239.69.1.152:10548
CCTV4K,http://221.233.101.193:777/udp/239.69.1.111:10304
CCTV4美洲,http://221.233.101.193:777/udp/239.69.1.232:11034
CCTV4欧洲,http://221.233.101.193:777/udp/239.69.1.231:11028
CCTV5+,http://221.233.101.193:777/udp/239.254.96.234:9484
CGTN,http://221.233.101.193:777/udp/239.254.96.175:9124
CGTN纪录,http://221.233.101.193:777/udp/239.69.1.233:11040
CGTN法语,http://221.233.101.193:777/udp/239.69.1.235:11052
CGTN俄语,http://221.233.101.193:777/udp/239.69.1.222:10974
CGTN西班牙语,http://221.233.101.193:777/udp/239.69.1.234:11046
CGTN阿拉伯语,http://221.233.101.193:777/udp/239.69.1.221:10968
湖北经济,http://221.233.101.193:777/udp/239.69.1.41:9886
湖北综合,http://221.233.101.193:777/udp/239.69.1.42:9892
湖北垄上,http://221.233.101.193:777/udp/239.69.1.43:9898
湖北公共,http://221.233.101.193:777/udp/239.69.1.40:9880
湖北影视,http://221.233.101.193:777/udp/239.69.1.204:10866
湖北教育,http://221.233.101.193:777/udp/239.69.1.206:10878
湖北生活,http://221.233.101.193:777/udp/239.69.1.205:10872
武汉教育,http://221.233.101.193:777/udp/239.69.1.60:9994
武汉新闻,http://221.233.101.193:777/udp/://239.69.1.145:10506 
武汉电视剧,http://221.233.101.193:777/udp/://239.69.1.146:10512 
武汉科技,http://221.233.101.193:777/udp/://239.69.1.251:11148 
武汉经济,http://221.233.101.193:777/udp/://239.69.1.35:9850 
武汉文体,http://221.233.101.193:777/udp/://239.69.1.147:10518
东方卫视,http://221.233.101.193:777/udp/239.69.1.173:10674
江苏卫视,http://221.233.101.193:777/udp/239.69.1.174:10680
天津卫视,http://221.233.101.193:777/udp/239.69.1.68:10048
山东卫视,http://221.233.101.193:777/udp/239.69.1.69:10054
安徽卫视,http://221.233.101.193:777/udp/239.69.1.70:10060
辽宁卫视,http://221.233.101.193:777/udp/239.69.1.71:10066
东南卫视,http://221.233.101.193:777/udp/239.69.1.108:10286
江西卫视,http://221.233.101.193:777/udp/239.69.1.126:10394
重庆卫视,http://221.233.101.193:777/udp/239.69.1.149:10530
贵州卫视,http://221.233.101.193:777/udp/239.69.1.150:10536
河南卫视,http://221.233.101.193:777/udp/239.69.1.168:10644
四川卫视,http://221.233.101.193:777/udp/239.69.1.169:10650
河北卫视,http://221.233.101.193:777/udp/239.69.1.157:10578
旅游卫视,http://221.233.101.193:777/udp/239.69.1.151:10542
广西卫视,http://221.233.101.193:777/udp/239.69.1.191:10788
吉林卫视,http://221.233.101.193:777/udp/239.69.1.212:10914
金鹰纪实,http://221.233.101.193:777/udp/239.69.1.109:10292
金鹰卡通,http://221.233.101.193:777/udp/239.69.1.248:11130
中国教育1台,http://221.233.101.193:777/udp/239.69.1.110:10298
三沙卫视,http://221.233.101.193:777/udp/239.69.1.171:10662
中国教育2,http://221.233.101.193:777/udp/239.69.1.183:10734
中国教育4台,http://221.233.101.193:777/udp/239.69.1.175:10686
山东教育卫视,http://221.233.101.193:777/udp/239.69.1.228:11010
怀旧剧场,http://221.233.101.193:777/udp/239.69.1.89:10174
风云音乐,http://221.233.101.193:777/udp/239.69.1.90:10180
快乐垂钓,http://221.233.101.193:777/udp/239.69.1.142:10488
先锋乒羽,http://221.233.101.193:777/udp/239.69.1.143:10494
风云足球,http://221.233.101.193:777/udp/239.69.1.81:10126
汽摩,http://221.233.101.193:777/udp/239.69.1.84:10144
老故事,http://221.233.101.193:777/udp/239.69.1.85:10150
兵器科技,http://221.233.101.193:777/udp/239.69.1.79:10114
